step	kind	target	field	old	new	reason
s374	effect	T2718「斬狂」(206,235)	atk_add	7144	168	Lv61 目標攻 178（rf）
s374	effect	T2718「斬狂」(199,239)	hp_add	30440	706	Lv61 目標血 826
s374	effect	T2718「斬狂」(199,239)	atk_add	7144	168	Lv61 目標攻 178（rf）
s374	effect	T2718「斬狂」(198,233)	hp_add	30440	706	Lv61 目標血 826
s374	effect	T2718「斬狂」(198,233)	atk_add	7144	168	Lv61 目標攻 178（rf）
s374	effect	T2719「幽靈武士」(162,224)	hp_add	6892	904	Lv65 目標血 974
s374	effect	T2719「幽靈武士」(162,224)	atk_add	767	326	Lv65 目標攻 344（m）
s374	effect	T2719「幽靈武士」(162,231)	hp_add	6892	904	Lv65 目標血 974
s374	effect	T2719「幽靈武士」(162,231)	atk_add	767	326	Lv65 目標攻 344（m）
s374	effect	T2719「幽靈武士」(152,225)	hp_add	6892	904	Lv65 目標血 974
s374	effect	T2719「幽靈武士」(152,225)	atk_add	767	326	Lv65 目標攻 344（m）
s374	effect	T2719「幽靈武士」(155,232)	hp_add	6892	904	Lv65 目標血 974
s374	effect	T2719「幽靈武士」(155,232)	atk_add	767	326	Lv65 目標攻 344（m）
s374	effect	T2720「赤武」(231,100)	hp_add	2880	925	Lv66 目標血 1015
s374	effect	T2720「赤武」(231,100)	atk_add	997	312	Lv66 目標攻 331（rf）
s374	effect	T2720「赤武」(237,94)	hp_add	2880	925	Lv66 目標血 1015
s374	effect	T2720「赤武」(237,94)	atk_add	997	312	Lv66 目標攻 331（rf）
s374	effect	T2720「赤武」(233,91)	hp_add	2880	925	Lv66 目標血 1015
s374	effect	T2720「赤武」(233,91)	atk_add	997	312	Lv66 目標攻 331（rf）
s374	effect	T2720「赤武」(235,88)	hp_add	2880	925	Lv66 目標血 1015
s374	effect	T2720「赤武」(235,88)	atk_add	997	312	Lv66 目標攻 331（rf）
s374	effect	T2720「赤武」(239,85)	hp_add	2880	925	Lv66 目標血 1015
s374	effect	T2720「赤武」(239,85)	atk_add	997	312	Lv66 目標攻 331（rf）
s374	effect	T2721「狂屍」(171,141)	hp_add	2362	2298	Lv87 目標血 2408
s374	effect	T2721「狂屍」(171,141)	atk_add	281	1056	Lv87 目標攻 1081（m）
s374	effect	T2721「狂屍」(171,147)	hp_add	2362	2298	Lv87 目標血 2408
s374	effect	T2721「狂屍」(171,147)	atk_add	281	1056	Lv87 目標攻 1081（m）
s374	effect	T2721「狂屍」(163,149)	hp_add	2362	2298	Lv87 目標血 2408
s374	effect	T2721「狂屍」(163,149)	atk_add	281	1056	Lv87 目標攻 1081（m）
s374	effect	T2721「狂屍」(159,145)	hp_add	2362	2298	Lv87 目標血 2408
s374	effect	T2721「狂屍」(159,145)	atk_add	281	1056	Lv87 目標攻 1081（m）
s374	effect	T2721「狂屍」(155,155)	hp_add	2362	2298	Lv87 目標血 2408
s374	effect	T2721「狂屍」(155,155)	atk_add	281	1056	Lv87 目標攻 1081（m）
s374	effect	T2721「狂屍」(160,160)	hp_add	2362	2298	Lv87 目標血 2408
s374	effect	T2721「狂屍」(160,160)	atk_add	281	1056	Lv87 目標攻 1081（m）
s374	effect	T2721「狂屍」(165,156)	hp_add	2362	2298	Lv87 目標血 2408
s374	effect	T2721「狂屍」(165,156)	atk_add	281	1056	Lv87 目標攻 1081（m）
s374	effect	T2721「狂屍」	global_atk	779	0	全域加攻歸零，總量折入格效果
s374	effect	T2722「血鋼爪」(81,219)	hp_add	12943	965	Lv65 目標血 974
s374	effect	T2722「血鋼爪」(81,219)	atk_add	4518	64	Lv65 目標攻 163（m）
s374	effect	T2722「血鋼爪」(83,210)	hp_add	12943	965	Lv65 目標血 974
s374	effect	T2722「血鋼爪」(83,210)	atk_add	4518	64	Lv65 目標攻 163（m）
s374	effect	T2722「血鋼爪」(89,207)	hp_add	12943	965	Lv65 目標血 974
s374	effect	T2722「血鋼爪」(89,207)	atk_add	4518	64	Lv65 目標攻 163（m）
s374	effect	T2722「血鋼爪」(69,207)	hp_add	12943	965	Lv65 目標血 974
s374	effect	T2722「血鋼爪」(69,207)	atk_add	4518	64	Lv65 目標攻 163（m）
s374	effect	T2722「血鋼爪」(66,214)	hp_add	12943	965	Lv65 目標血 974
s374	effect	T2722「血鋼爪」(66,214)	atk_add	4518	64	Lv65 目標攻 163（m）
s374	effect	T2722「血鋼爪」(64,209)	hp_add	12943	965	Lv65 目標血 974
s374	effect	T2722「血鋼爪」(64,209)	atk_add	4518	64	Lv65 目標攻 163（m）
s374	effect	T2722「血鋼爪」	global_atk	2493	0	全域加攻歸零，總量折入格效果
s374	effect	T2723「飛鵬幫先鋒」(60,191)	atk_add	1242	1051	Lv90 目標攻 1067（f）
s374	effect	T2723「飛鵬幫先鋒」(63,191)	atk_add	1242	1051	Lv90 目標攻 1067（f）
s374	effect	T2724「飛鵬幫戰將」(66,191)	atk_add	1434	1046	Lv90 目標攻 1067（f）
s374	effect	T2724「飛鵬幫戰將」(69,191)	atk_add	1434	1046	Lv90 目標攻 1067（f）
s374	effect	T2725「飛鵬幫刀組」(44,179)	atk_add	1275	470	Lv81 目標攻 481（rf）
s374	effect	T2725「飛鵬幫刀組」(38,182)	atk_add	1275	470	Lv81 目標攻 481（rf）
s374	effect	T2725「飛鵬幫刀組」(40,173)	atk_add	1275	470	Lv81 目標攻 481（rf）
s374	effect	T2725「飛鵬幫刀組」(31,175)	atk_add	1275	470	Lv81 目標攻 481（rf）
s374	effect	T2725「飛鵬幫刀組」(37,169)	atk_add	1275	470	Lv81 目標攻 481（rf）
s374	effect	T2726「狂夜叉(下)」(39,194)	hp_add	6756	4184	Lv101 目標血 4284
s374	effect	T2726「狂夜叉(下)」(39,194)	atk_add	477	2158	Lv101 目標攻 2170（m）
s374	effect	T2726「狂夜叉(下)」(35,197)	hp_add	6756	4184	Lv101 目標血 4284
s374	effect	T2726「狂夜叉(下)」(35,197)	atk_add	477	2158	Lv101 目標攻 2170（m）
s374	effect	T2726「狂夜叉(下)」(36,191)	hp_add	6756	4184	Lv101 目標血 4284
s374	effect	T2726「狂夜叉(下)」(36,191)	atk_add	477	2158	Lv101 目標攻 2170（m）
s374	effect	T2726「狂夜叉(下)」(30,190)	hp_add	6756	4184	Lv101 目標血 4284
s374	effect	T2726「狂夜叉(下)」(30,190)	atk_add	477	2158	Lv101 目標攻 2170（m）
s374	effect	T2726「狂夜叉(下)」(24,189)	hp_add	6756	4184	Lv101 目標血 4284
s374	effect	T2726「狂夜叉(下)」(24,189)	atk_add	477	2158	Lv101 目標攻 2170（m）
s374	effect	T2726「狂夜叉(下)」(22,198)	hp_add	6756	4184	Lv101 目標血 4284
s374	effect	T2726「狂夜叉(下)」(22,198)	atk_add	477	2158	Lv101 目標攻 2170（m）
s374	effect	T2726「狂夜叉(下)」(17,203)	hp_add	6756	4184	Lv101 目標血 4284
s374	effect	T2726「狂夜叉(下)」(17,203)	atk_add	477	2158	Lv101 目標攻 2170（m）
s374	effect	T2726「狂夜叉(下)」	global_atk	1981	0	全域加攻歸零，總量折入格效果
s374	effect	T2727「狂夜叉(上)」(75,169)	hp_add	6756	4184	Lv101 目標血 4284
s374	effect	T2727「狂夜叉(上)」(75,169)	atk_add	477	2158	Lv101 目標攻 2170（m）
s374	effect	T2727「狂夜叉(上)」(74,164)	hp_add	6756	4184	Lv101 目標血 4284
s374	effect	T2727「狂夜叉(上)」(74,164)	atk_add	477	2158	Lv101 目標攻 2170（m）
s374	effect	T2727「狂夜叉(上)」(69,169)	hp_add	6756	4184	Lv101 目標血 4284
s374	effect	T2727「狂夜叉(上)」(69,169)	atk_add	477	2158	Lv101 目標攻 2170（m）
s374	effect	T2727「狂夜叉(上)」(75,162)	hp_add	6756	4184	Lv101 目標血 4284
s374	effect	T2727「狂夜叉(上)」(75,162)	atk_add	477	2158	Lv101 目標攻 2170（m）
s374	effect	T2727「狂夜叉(上)」(77,169)	hp_add	6756	4184	Lv101 目標血 4284
s374	effect	T2727「狂夜叉(上)」(77,169)	atk_add	477	2158	Lv101 目標攻 2170（m）
s374	effect	T2727「狂夜叉(上)」	global_atk	1981	0	全域加攻歸零，總量折入格效果
s374	effect	T2728「炎武(左)」(92,157)	hp_add	4826	6024	Lv110 目標血 6204
s374	effect	T2728「炎武(左)」(92,157)	atk_add	1350	2723	Lv110 目標攻 2741（f）
s374	effect	T2728「炎武(左)」(91,162)	hp_add	4826	6024	Lv110 目標血 6204
s374	effect	T2728「炎武(左)」(91,162)	atk_add	1350	2723	Lv110 目標攻 2741（f）
s374	effect	T2728「炎武(左)」(87,161)	hp_add	4826	6024	Lv110 目標血 6204
s374	effect	T2728「炎武(左)」(87,161)	atk_add	1350	2723	Lv110 目標攻 2741（f）
s374	effect	T2728「炎武(左)」	global_atk	3134	0	全域加攻歸零，總量折入格效果
s374	effect	T2729「炎武(右)」(43,132)	hp_add	4826	6024	Lv110 目標血 6204
s374	effect	T2729「炎武(右)」(43,132)	atk_add	1350	2723	Lv110 目標攻 2741（f）
s374	effect	T2729「炎武(右)」(38,135)	hp_add	4826	6024	Lv110 目標血 6204
s374	effect	T2729「炎武(右)」(38,135)	atk_add	1350	2723	Lv110 目標攻 2741（f）
s374	effect	T2729「炎武(右)」(44,136)	hp_add	4826	6024	Lv110 目標血 6204
s374	effect	T2729「炎武(右)」(44,136)	atk_add	1350	2723	Lv110 目標攻 2741（f）
s374	effect	T2729「炎武(右)」(41,138)	hp_add	4826	6024	Lv110 目標血 6204
s374	effect	T2729「炎武(右)」(41,138)	atk_add	1350	2723	Lv110 目標攻 2741（f）
s374	effect	T2729「炎武(右)」	global_atk	2691	0	全域加攻歸零，總量折入格效果
s374	effect	T2730「靈鳳劍仙」(15,182)	hp_add	6774	9142	Lv120 目標血 9362
s374	effect	T2730「靈鳳劍仙」(15,182)	atk_add	1363	4724	Lv120 目標攻 4745（f）
s374	effect	T2730「靈鳳劍仙」(16,177)	hp_add	6774	9142	Lv120 目標血 9362
s374	effect	T2730「靈鳳劍仙」(16,177)	atk_add	1363	4724	Lv120 目標攻 4745（f）
s374	effect	T2730「靈鳳劍仙」(10,175)	hp_add	6774	9142	Lv120 目標血 9362
s374	effect	T2730「靈鳳劍仙」(10,175)	atk_add	1363	4724	Lv120 目標攻 4745（f）
s374	effect	T2730「靈鳳劍仙」(6,184)	hp_add	6774	9142	Lv120 目標血 9362
s374	effect	T2730「靈鳳劍仙」(6,184)	atk_add	1363	4724	Lv120 目標攻 4745（f）
s374	effect	T2732「偏將」(207,91)	hp_add	2032	434	Lv48 目標血 484
s374	effect	T2732「偏將」(207,91)	atk_add	297	149	Lv48 目標攻 163（r）
s374	effect	T2732「偏將」(208,85)	hp_add	2032	434	Lv48 目標血 484
s374	effect	T2732「偏將」(208,85)	atk_add	297	149	Lv48 目標攻 163（r）
s374	effect	T2732「偏將」(212,81)	hp_add	2032	434	Lv48 目標血 484
s374	effect	T2732「偏將」(212,81)	atk_add	297	149	Lv48 目標攻 163（r）
s374	effect	T2733「鏢師」(209,51)	hp_add	2943	358	Lv45 目標血 428
s374	effect	T2733「鏢師」(209,51)	atk_add	273	95	Lv45 目標攻 114（f）
s374	effect	T2733「鏢師」(211,56)	hp_add	2943	358	Lv45 目標血 428
s374	effect	T2733「鏢師」(211,56)	atk_add	273	95	Lv45 目標攻 114（f）
s374	effect	T2733「鏢師」(212,60)	hp_add	2943	358	Lv45 目標血 428
s374	effect	T2733「鏢師」(212,60)	atk_add	273	95	Lv45 目標攻 114（f）
s374	effect	T2733「鏢師」(206,51)	hp_add	2943	358	Lv45 目標血 428
s374	effect	T2733「鏢師」(206,51)	atk_add	273	95	Lv45 目標攻 114（f）
s374	effect	T2733「鏢師」	global_atk	196	0	全域加攻歸零，總量折入格效果
s374	effect	T2734「青衣樓殺手」(172,75)	hp_add	1097	334	Lv43 目標血 394
s374	effect	T2734「青衣樓殺手」(172,75)	atk_add	167	104	Lv43 目標攻 121（m）
s374	effect	T2734「青衣樓殺手」(171,80)	hp_add	1097	334	Lv43 目標血 394
s374	effect	T2734「青衣樓殺手」(171,80)	atk_add	167	104	Lv43 目標攻 121（m）
s374	effect	T2734「青衣樓殺手」(167,79)	hp_add	1097	334	Lv43 目標血 394
s374	effect	T2734「青衣樓殺手」(167,79)	atk_add	167	104	Lv43 目標攻 121（m）
s374	effect	T2734「青衣樓殺手」	global_atk	151	0	全域加攻歸零，總量折入格效果
s374	effect	T2735「仙童」(174,91)	hp_add	752	261	Lv38 目標血 321
s374	effect	T2735「仙童」(174,91)	atk_add	108	76	Lv38 目標攻 94（m）
s374	effect	T2735「仙童」(177,95)	hp_add	752	261	Lv38 目標血 321
s374	effect	T2735「仙童」(177,95)	atk_add	108	76	Lv38 目標攻 94（m）
s374	effect	T2735「仙童」(178,100)	hp_add	752	261	Lv38 目標血 321
s374	effect	T2735「仙童」(178,100)	atk_add	108	76	Lv38 目標攻 94（m）
s374	effect	T2735「仙童」(183,102)	hp_add	752	261	Lv38 目標血 321
s374	effect	T2735「仙童」(183,102)	atk_add	108	76	Lv38 目標攻 94（m）
s374	effect	T2735「仙童」(190,102)	hp_add	752	261	Lv38 目標血 321
s374	effect	T2735「仙童」(190,102)	atk_add	108	76	Lv38 目標攻 94（m）
s374	effect	T2735「仙童」	global_atk	113	0	全域加攻歸零，總量折入格效果
s374	effect	T2736「峨嵋弟子(男)」(175,56)	hp_add	658	214	Lv35 目標血 284
s374	effect	T2736「峨嵋弟子(男)」(175,56)	atk_add	108	61	Lv35 目標攻 81（m）
s374	effect	T2736「峨嵋弟子(男)」(169,61)	hp_add	658	214	Lv35 目標血 284
s374	effect	T2736「峨嵋弟子(男)」(169,61)	atk_add	108	61	Lv35 目標攻 81（m）
s374	effect	T2736「峨嵋弟子(男)」(175,64)	hp_add	658	214	Lv35 目標血 284
s374	effect	T2736「峨嵋弟子(男)」(175,64)	atk_add	108	61	Lv35 目標攻 81（m）
s374	effect	T2736「峨嵋弟子(男)」	global_atk	149	0	全域加攻歸零，總量折入格效果
s374	effect	T2737「峨嵋弟子(女)」(169,65)	hp_add	556	64	Lv35 目標血 284
s374	effect	T2737「峨嵋弟子(女)」(169,65)	atk_add	78	48	Lv35 目標攻 69（f）
s374	effect	T2737「峨嵋弟子(女)」(172,54)	hp_add	556	64	Lv35 目標血 284
s374	effect	T2737「峨嵋弟子(女)」(172,54)	atk_add	78	48	Lv35 目標攻 69（f）
s374	effect	T2737「峨嵋弟子(女)」	global_atk	106	0	全域加攻歸零，總量折入格效果
s374	effect	T2738「武僧」(141,40)	hp_add	501	153	Lv28 目標血 213
s374	effect	T2738「武僧」(141,40)	atk_add	58	33	Lv28 目標攻 40（r）
s374	effect	T2738「武僧」(140,55)	hp_add	501	153	Lv28 目標血 213
s374	effect	T2738「武僧」(140,55)	atk_add	58	33	Lv28 目標攻 40（r）
s374	effect	T2738「武僧」(140,61)	hp_add	501	153	Lv28 目標血 213
s374	effect	T2738「武僧」(140,61)	atk_add	58	33	Lv28 目標攻 40（r）
s374	effect	T2738「武僧」(137,47)	hp_add	501	153	Lv28 目標血 213
s374	effect	T2738「武僧」(137,47)	atk_add	78	33	Lv28 目標攻 40（r）
s374	effect	T2738「武僧」	global_atk	98	0	全域加攻歸零，總量折入格效果
s374	effect	T2739「紅鞋子幫眾」(174,30)	hp_add	454	156	Lv26 目標血 196
s374	effect	T2739「紅鞋子幫眾」(174,30)	atk_add	59	46	Lv26 目標攻 63（r）
s374	effect	T2739「紅鞋子幫眾」(168,37)	hp_add	454	156	Lv26 目標血 196
s374	effect	T2739「紅鞋子幫眾」(168,37)	atk_add	59	46	Lv26 目標攻 63（r）
s374	effect	T2739「紅鞋子幫眾」(165,31)	hp_add	454	156	Lv26 目標血 196
s374	effect	T2739「紅鞋子幫眾」(165,31)	atk_add	59	46	Lv26 目標攻 63（r）
s374	effect	T2739「紅鞋子幫眾」(163,40)	hp_add	454	156	Lv26 目標血 196
s374	effect	T2739「紅鞋子幫眾」(163,40)	atk_add	59	46	Lv26 目標攻 63（r）
s374	effect	T2740「六扇門門生」(156,7)	hp_add	393	125	Lv24 目標血 180
s374	effect	T2740「六扇門門生」(156,7)	atk_add	31	22	Lv24 目標攻 33（r）
s374	effect	T2740「六扇門門生」(162,15)	hp_add	393	125	Lv24 目標血 180
s374	effect	T2740「六扇門門生」(162,15)	atk_add	31	22	Lv24 目標攻 33（r）
s374	effect	T2740「六扇門門生」(163,9)	hp_add	393	125	Lv24 目標血 180
s374	effect	T2740「六扇門門生」(163,9)	atk_add	31	22	Lv24 目標攻 33（r）
s374	effect	T2741「官兵」(34,67)	hp_add	344	105	Lv21 目標血 159
s374	effect	T2741「官兵」(34,67)	atk_add	71	21	Lv21 目標攻 41（m）
s374	effect	T2741「官兵」(36,72)	hp_add	344	105	Lv21 目標血 159
s374	effect	T2741「官兵」(36,72)	atk_add	71	21	Lv21 目標攻 41（m）
s374	effect	T2741「官兵」(26,66)	hp_add	344	105	Lv21 目標血 159
s374	effect	T2741「官兵」(26,66)	atk_add	71	21	Lv21 目標攻 41（m）
s374	effect	T2741「官兵」(24,73)	hp_add	344	105	Lv21 目標血 159
s374	effect	T2741「官兵」(24,73)	atk_add	71	21	Lv21 目標攻 41（m）
s374	effect	T2742「獅頭族人」(110,31)	hp_add	286	41	Lv18 目標血 141
s374	effect	T2742「獅頭族人」(110,31)	atk_add	97	13	Lv18 目標攻 30（f）
s374	effect	T2742「獅頭族人」(103,30)	hp_add	286	41	Lv18 目標血 141
s374	effect	T2742「獅頭族人」(103,30)	atk_add	97	13	Lv18 目標攻 30（f）
s374	effect	T2742「獅頭族人」(106,35)	hp_add	286	41	Lv18 目標血 141
s374	effect	T2742「獅頭族人」(106,35)	atk_add	97	13	Lv18 目標攻 30（f）
s374	effect	T2742「獅頭族人」	global_atk	110	0	全域加攻歸零，總量折入格效果
s374	effect	T2743「青銅獅」(93,56)	hp_add	452	20	Lv14 目標血 120
s374	effect	T2743「青銅獅」(93,56)	atk_add	56	8	Lv14 目標攻 24（f）
s374	effect	T2743「青銅獅」(86,54)	hp_add	452	20	Lv14 目標血 120
s374	effect	T2743「青銅獅」(86,54)	atk_add	56	8	Lv14 目標攻 24（f）
s374	effect	T2743「青銅獅」(94,50)	hp_add	452	20	Lv14 目標血 120
s374	effect	T2743「青銅獅」(94,50)	atk_add	56	8	Lv14 目標攻 24（f）
s374	effect	T2743「青銅獅」(89,46)	hp_add	452	20	Lv14 目標血 120
s374	effect	T2743「青銅獅」(89,46)	atk_add	56	8	Lv14 目標攻 24（f）
s374	effect	T2743「青銅獅」	global_atk	80	0	全域加攻歸零，總量折入格效果
s374	effect	T2744「獵人」(125,73)	hp_add	109	52	Lv9 目標血 97
s374	effect	T2744「獵人」(125,73)	atk_add	8	22	Lv9 目標攻 33（m）
s374	effect	T2744「獵人」(118,72)	hp_add	109	52	Lv9 目標血 97
s374	effect	T2744「獵人」(118,72)	atk_add	8	22	Lv9 目標攻 33（m）
s374	effect	T2744「獵人」(121,78)	hp_add	109	52	Lv9 目標血 97
s374	effect	T2744「獵人」(121,78)	atk_add	8	22	Lv9 目標攻 33（m）
s374	effect	T2744「獵人」(114,77)	hp_add	109	52	Lv9 目標血 97
s374	effect	T2744「獵人」(114,77)	atk_add	8	22	Lv9 目標攻 33（m）
s374	effect	T2744「獵人」(107,74)	hp_add	109	52	Lv9 目標血 97
s374	effect	T2744「獵人」(107,74)	atk_add	8	22	Lv9 目標攻 33（m）
s374	effect	T2744「獵人」(103,81)	hp_add	109	52	Lv9 目標血 97
s374	effect	T2744「獵人」(103,81)	atk_add	8	22	Lv9 目標攻 33（m）
s374	effect	T2745「山賊」(66,73)	hp_add	46	0	Lv4 目標血 95
s374	effect	T2745「山賊」(66,73)	atk_add	10	3	Lv4 目標攻 14（f）
s374	effect	T2745「山賊」(66,67)	hp_add	46	0	Lv4 目標血 95
s374	effect	T2745「山賊」(66,67)	atk_add	10	3	Lv4 目標攻 14（f）
s374	effect	T2745「山賊」(60,71)	hp_add	46	0	Lv4 目標血 95
s374	effect	T2745「山賊」(60,71)	atk_add	10	3	Lv4 目標攻 14（f）
s374	effect	T2745「山賊」(56,76)	hp_add	46	0	Lv4 目標血 95
s374	effect	T2745「山賊」(56,76)	atk_add	10	3	Lv4 目標攻 14（f）
s374	effect	T2745「山賊」	global_atk	30	0	全域加攻歸零，總量折入格效果
s374	effect	T2746「民團」(80,84)	hp_add	30	10	Lv1 目標血 70
s374	effect	T2746「民團」(80,84)	atk_add	9	0	Lv1 目標攻 17（m）
s374	effect	T2746「民團」(77,80)	hp_add	30	10	Lv1 目標血 70
s374	effect	T2746「民團」(77,80)	atk_add	9	0	Lv1 目標攻 17（m）
s374	effect	T2746「民團」(80,74)	hp_add	30	10	Lv1 目標血 70
s374	effect	T2746「民團」(80,74)	atk_add	9	0	Lv1 目標攻 17（m）
s374	effect	T2746「民團」(77,70)	hp_add	30	10	Lv1 目標血 70
s374	effect	T2746「民團」(77,70)	atk_add	9	0	Lv1 目標攻 17（m）
s374	effect	T2746「民團」	global_atk	20	0	全域加攻歸零，總量折入格效果
s374	effect	T3854「渦怪手下」(20,160)	atk_add	191	746	Lv80 目標攻 763（m）
s374	effect	T3854「渦怪手下」(20,162)	atk_add	191	746	Lv80 目標攻 763（m）
s374	effect	T3854「渦怪手下」(18,162)	atk_add	191	746	Lv80 目標攻 763（m）
s374	effect	T3854「渦怪手下」(18,160)	atk_add	191	746	Lv80 目標攻 763（m）
s374	effect	T3854「渦怪手下」	global_atk	1069	0	全域加攻歸零，總量折入格效果
s374	effect	T4785「紅衣」(22,157)	atk_add	760	746	Lv80 目標攻 763（m）
s374	effect	T4785「紅衣」(20,161)	atk_add	760	746	Lv80 目標攻 763（m）
s374	effect	T4785「紅衣」(17,160)	atk_add	760	746	Lv80 目標攻 763（m）
s374	effect	T4785「紅衣」(19,157)	atk_add	760	746	Lv80 目標攻 763（m）
s374	effect	T4786「9天」(7,158)	atk_add	390	390	Lv100 目標攻 397（rf）
s374	effect	T4786「9天」(5,162)	atk_add	390	390	Lv100 目標攻 397（rf）
s374	effect	T4786「9天」(8,165)	atk_add	390	390	Lv100 目標攻 397（rf）
s374	effect	T4787「劍勇」(70,190)	atk_add	975	707	Lv90 目標攻 716（rf）
s374	effect	T4787「劍勇」(67,190)	atk_add	975	707	Lv90 目標攻 716（rf）
s374	effect	T4787「劍勇」(64,190)	atk_add	975	707	Lv90 目標攻 716（rf）
s374	effect	T4787「劍勇」(60,190)	atk_add	975	707	Lv90 目標攻 716（rf）
s374	effect	T4787「劍勇」(63,192)	atk_add	4167	1041	Lv90 目標攻 1067（f）
s374	effect	T4787「劍勇」(66,192)	atk_add	4167	1041	Lv90 目標攻 1067（f）
s374	effect	T4788「遊俠」(90,157)	atk_add	431	312	Lv66 目標攻 331（rf）
s374	effect	T4788「遊俠」(92,161)	atk_add	431	312	Lv66 目標攻 331（rf）
s374	effect	T5372「非魂」(65,193)	atk_add	2150	364	Lv90 目標攻 377（rf）
s374	effect	T5372「非魂」(61,193)	atk_add	2150	364	Lv90 目標攻 377（rf）
