step	kind	target	field	old	new	reason
s80	eff_prune	T5644	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5645	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5646	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5647	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5648	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5649	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5650	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5651	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5652	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5653	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5654	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5655	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5656	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5657	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5658	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5659	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5660	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5661	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5662	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5663	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5664	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5665	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5666	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5667	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5668	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5669	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5670	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5671	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5672	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5673	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5674	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5675	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5676	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5677	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5678	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5679	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5680	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5681	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5682	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5683	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5684	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5685	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5686	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5687	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5688	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5689	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5690	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5691	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5692	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5693	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5694	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5695	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5696	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5704	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5705	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5706	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5707	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5708	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5709	effects	6	1	刪 5 個中和殼 E[0, 1, 2, 3, 5]
s80	eff_prune	T5711	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5712	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5713	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5714	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5715	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5716	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5717	effects	2	1	刪 1 個中和殼 E[1]
s80	eff_prune	T5718	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5719	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5720	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5721	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5722	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5723	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5724	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5725	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5726	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5727	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5728	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5729	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5730	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5731	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5732	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5733	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5734	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5735	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5736	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5737	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5738	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5739	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5740	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5741	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5742	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5743	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5744	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5745	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5746	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5747	effects	3	1	刪 2 個中和殼 E[0, 2]
s80	eff_prune	T5748	effects	3	1	刪 2 個中和殼 E[0, 2]
s80	eff_prune	T5749	effects	3	1	刪 2 個中和殼 E[0, 2]
s80	eff_prune	T5750	effects	3	1	刪 2 個中和殼 E[0, 2]
s80	eff_prune	T5751	effects	3	1	刪 2 個中和殼 E[0, 2]
s80	eff_prune	T5752	effects	3	1	刪 2 個中和殼 E[0, 2]
s80	eff_prune	T5753	effects	3	1	刪 2 個中和殼 E[0, 2]
s80	eff_prune	T5754	effects	3	1	刪 2 個中和殼 E[0, 2]
s80	eff_prune	T5755	effects	3	1	刪 2 個中和殼 E[0, 2]
s80	eff_prune	T5756	effects	3	1	刪 2 個中和殼 E[0, 2]
s80	eff_prune	T5757	effects	3	1	刪 2 個中和殼 E[0, 2]
s80	eff_prune	T5758	effects	3	1	刪 2 個中和殼 E[0, 2]
s80	eff_prune	T5760	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5761	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5762	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5763	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5764	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5765	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5766	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5767	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5768	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5769	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5770	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5771	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5772	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5773	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5774	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5775	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5776	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5777	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5778	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5779	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5780	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5787	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5788	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5789	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5790	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5791	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5792	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5793	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5794	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5795	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5796	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5797	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5798	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5799	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5800	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5801	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5802	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5803	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5804	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5805	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5806	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5807	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5808	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5809	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5810	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5812	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5813	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5814	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5815	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5816	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5817	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5824	effects	7	1	刪 6 個中和殼 E[0, 2, 3, 4, 5, 6]
s80	eff_prune	T5825	effects	7	1	刪 6 個中和殼 E[0, 2, 3, 4, 5, 6]
s80	eff_prune	T5826	effects	7	1	刪 6 個中和殼 E[0, 2, 3, 4, 5, 6]
s80	eff_prune	T5827	effects	7	1	刪 6 個中和殼 E[0, 2, 3, 4, 5, 6]
s80	eff_prune	T5828	effects	7	1	刪 6 個中和殼 E[0, 2, 3, 4, 5, 6]
s80	eff_prune	T5829	effects	7	1	刪 6 個中和殼 E[0, 2, 3, 4, 5, 6]
s80	eff_prune	T5832	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5835	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5837	effects	2	1	刪 1 個中和殼 E[1]
s80	eff_prune	T5840	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5849	effects	10	1	刪 9 個中和殼 E[0, 1, 2, 3, 5, 6, 7, 8, 9]
s80	eff_prune	T5850	effects	10	1	刪 9 個中和殼 E[0, 1, 2, 3, 5, 6, 7, 8, 9]
s80	eff_prune	T5851	effects	10	1	刪 9 個中和殼 E[0, 1, 2, 3, 5, 6, 7, 8, 9]
s80	eff_prune	T5852	effects	10	1	刪 9 個中和殼 E[0, 1, 2, 3, 5, 6, 7, 8, 9]
s80	eff_prune	T5853	effects	10	1	刪 9 個中和殼 E[0, 1, 2, 4, 5, 6, 7, 8, 9]
s80	eff_prune	T5854	effects	10	1	刪 9 個中和殼 E[0, 1, 2, 3, 5, 6, 7, 8, 9]
s80	eff_prune	T5873	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5874	effects	3	1	刪 2 個中和殼 E[0, 2]
s80	eff_prune	T5875	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5876	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5877	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5878	effects	2	1	刪 1 個中和殼 E[0]
s80	eff_prune	T5888	effects	8	1	刪 7 個中和殼 E[0, 1, 2, 3, 5, 6, 7]
s80	eff_prune	T5889	effects	7	1	刪 6 個中和殼 E[0, 1, 2, 3, 5, 6]
s80	eff_prune	T5890	effects	7	1	刪 6 個中和殼 E[0, 1, 2, 3, 5, 6]
s80	eff_prune	T5891	effects	7	1	刪 6 個中和殼 E[0, 1, 2, 3, 5, 6]
s80	eff_prune	T5892	effects	7	1	刪 6 個中和殼 E[0, 1, 2, 3, 5, 6]
s80	eff_prune	T5893	effects	7	1	刪 6 個中和殼 E[0, 1, 2, 3, 5, 6]
s80	eff_prune	T5894	effects	36	1	刪 35 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]
s80	eff_prune	T5895	effects	39	1	刪 38 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]
s80	eff_prune	T5896	effects	39	1	刪 38 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]
s80	eff_prune	T5897	effects	39	1	刪 38 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]
s80	eff_prune	T5898	effects	39	1	刪 38 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]
s80	eff_prune	T5899	effects	39	1	刪 38 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]
s80	eff_prune	T5907	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T6723	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T7539	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T8355	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T9171	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T9987	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T10814	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T11641	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T12468	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T13295	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T14120	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T14931	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T15742	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T16553	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T17364	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T18175	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T18871	effects	17	15	刪 2 個中和殼 E[15, 16]
s80	eff_prune	T18996	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T19692	effects	17	15	刪 2 個中和殼 E[15, 16]
s80	eff_prune	T19817	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T20513	effects	17	15	刪 2 個中和殼 E[15, 16]
s80	eff_prune	T20638	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T21334	effects	17	15	刪 2 個中和殼 E[15, 16]
s80	eff_prune	T21459	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T22155	effects	17	15	刪 2 個中和殼 E[15, 16]
s80	eff_prune	T22280	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T23096	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T23912	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T24728	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T25544	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T26360	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T27202	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T28044	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T28886	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T29728	effects	5	2	刪 3 個中和殼 E[0, 1, 2]
s80	eff_prune	T30648	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30649	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30650	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30651	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30652	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30653	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30654	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30655	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30656	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30657	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30658	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30659	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30660	effects	7	6	刪 1 個中和殼 E[4]
s80	eff_prune	T30661	effects	7	6	刪 1 個中和殼 E[4]
s80	eff_prune	T30662	effects	7	6	刪 1 個中和殼 E[4]
s80	eff_prune	T30663	effects	7	6	刪 1 個中和殼 E[4]
s80	eff_prune	T30664	effects	7	6	刪 1 個中和殼 E[4]
s80	eff_prune	T30665	effects	7	6	刪 1 個中和殼 E[4]
s80	eff_prune	T30666	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30667	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30668	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30669	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30670	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30671	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30672	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30673	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30674	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30675	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30676	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30677	effects	7	6	刪 1 個中和殼 E[2]
s80	eff_prune	T30678	effects	74	1	刪 73 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 73]
s80	eff_prune	T30679	effects	74	1	刪 73 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 73]
s80	eff_prune	T30680	effects	74	1	刪 73 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 73]
s80	eff_prune	T30681	effects	74	1	刪 73 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 73]
s80	eff_prune	T30682	effects	74	1	刪 73 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 73]
s80	eff_prune	T30683	effects	74	1	刪 73 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 73]
s80	eff_prune	T30684	effects	74	1	刪 73 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]
s80	eff_prune	T30685	effects	74	1	刪 73 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]
s80	eff_prune	T30686	effects	74	1	刪 73 個中和殼 E[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72]
